Post Text,Post Timestamp,Post Link,Reply Text,Reply Timestamp
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"It's still not too late for Biden to save the country by using some of the ""presumptive immunity from prosecution for his official acts"" he was given by SCOTUS.",2025-01-14T19:19:58.220Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Proving a cluster F is going to happen, too many cooks in the kitchen, what could go wrong",2025-01-15T01:29:20.774Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Well the ""receiving"" line is getting longer",2025-01-15T01:26:49.253Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,A window.,2025-01-14T20:52:21.893Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Hideous. These are private citizen billionaires who have unwarranted access. This is our government and they should not have this level of access.,2025-01-15T01:48:38.968Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"The country will be run by a moron that abuses tan lotion and a ketamine addict.

Can someone wake me now?",2025-01-15T02:29:58.656Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,United States of America... bought and paid for by its billionaire oligarchs. We're fucked,2025-01-15T04:18:26.258Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Well, they paid for their seats, didn't they?",2025-01-15T02:08:03.752Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,In coordinating outfits for sure,2025-01-15T07:36:28.226Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Luckily I won’t be watching,2025-01-14T18:42:09.962Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"The oligarchs bought their way in.    Sick.  Boycott Facebook, Instagram, Tesla, Starlink and Amazon!",2025-01-15T02:02:50.926Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Only a million or more for the seat,2025-01-14T19:04:51.051Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Gag me with a spoon,2025-01-15T01:33:32.298Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,,2025-01-14T22:30:02.388Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,The triumvirate now running our country. How long until they give Trump and Vance the boot?,2025-01-15T21:08:57.806Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Won't  be watching.,2025-01-15T02:06:44.573Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Trump looks like someone smeared mud on his face 🤮,2025-01-15T02:31:51.519Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,These guys ought to stay away from windows 😀,2025-01-14T18:20:00.128Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Didn’t Bannon say he will have Elon out of there by Inauguration?,2025-01-15T01:34:55.135Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,So gross,2025-01-15T06:34:55.514Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"If Democrats want to win elections from now on, they will have to frame these billionaires as villains and puppet masters who are trying to control and ruin people’s lives. And, that is not far from the truth.",2025-01-14T22:36:31.119Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,C'mon folks.  This should result in millions of cancellations to Facebook accounts and Amazon Prime subscriptions.  I'll go first.,2025-01-15T04:19:40.457Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Somebody bust Luigi out.,2025-01-15T01:38:43.175Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Oh, for fuck's sake!

Thanks a lot, MAGATS... All the mayhem and destruction that's about to happen to our democracy  literally is ALL YOUR DAMN FAULT!  Because all of you damn idiots are SO EASILY DECEIVED by these criminals",2025-01-14T18:37:37.573Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,We shall see how long that lasts. They will all compete with one another. Musk sees himself ruling them all. He is just a take over artist.,2025-01-15T05:45:39.323Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Wow 🙄,2025-01-15T19:05:02.639Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Gross 🤮,2025-01-15T01:28:55.115Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,,2025-01-14T22:01:27.047Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,So many 🫏🫏🫏🫏🫏 in one place!! Completely disgusting,2025-01-15T02:04:41.027Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,"Hope they freeze their fannies off, then they will really be numnuts!",2025-01-15T15:40:51.947Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Well if anyone had any doubts about being an oligarchy of tech bros before they sure shouldn’t now.,2025-01-14T22:48:02.393Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Surprising!!!,2025-01-15T01:33:35.552Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,They paid millions for those seats!,2025-01-14T18:22:24.574Z
"SCOOP - Elon Musk, Mark Zuckerberg and Jeff Bezos will attend Trump's inauguration, sitting on the platform with Cabinet picks and elected officials 

www.nbcnews.com/politics/don... by Jake Traylor and @davidingram.bsky.social",2025-01-14T18:15:57.953Z,https://www.nbcnews.com/politics/donald-trump/elon-musk-jeff-bezos-mark-zuckerberg-attend-trump-inauguration-rcna187642,Oh ya'll  don't want to know where my thought pattern went on that subject!,2025-01-15T01:41:50.791Z
